iter	Logloss
494	0.02092876367
495	0.020928643
496	0.020928643
497	0.02092846036
498	0.02092846316
499	0.02092825459
500	0.02092820132
501	0.02092800994
502	0.02092791256
503	0.02092791844
504	0.02092774012
505	0.02092772874
506	0.02092759927
507	0.02092761491
508	0.02092730766
509	0.02092727304
510	0.02092704036
511	0.02092711222
512	0.02092694875
513	0.02092617931
514	0.02092604779
515	0.02092603426
516	0.02092602175
517	0.02092592873
518	0.0209256513
519	0.02092562315
520	0.02092560309
521	0.0209255784
522	0.02092563076
523	0.02092555246
524	0.02092549077
525	0.02092544461
526	0.02092533235
527	0.02092508673
528	0.02092491105
529	0.02092476222
530	0.02092463357
531	0.02092463357
532	0.02092462623
533	0.0209232215
534	0.02092309278
535	0.02092304517
536	0.02092307963
537	0.02092287504
538	0.02092282241
539	0.02092271446
540	0.0209223857
541	0.02092235275
542	0.02092235108
543	0.02092230384
544	0.02092230961
545	0.02092217836
546	0.02092196785
547	0.02092189872
548	0.02092182609
549	0.02092168993
550	0.02092159611
551	0.02092159611
552	0.02092155335
553	0.02092143445
554	0.02092112504
555	0.02092115443
556	0.02092108703
557	0.02092104577
558	0.02092075912
559	0.02092072785
560	0.02092062437
561	0.02092048978
562	0.02092024465
563	0.02092017908
564	0.02092016301
565	0.02092005139
566	0.02091994101
567	0.02091987355
568	0.02091985295
569	0.02091975605
570	0.02091966077
571	0.02091967851
572	0.02091961057
573	0.02091951642
574	0.02091940227
575	0.02091928817
576	0.02091913487
577	0.02091907615
578	0.02091903613
579	0.02091895304
580	0.02091882541
581	0.02091878798
582	0.02091865442
583	0.02091834582
584	0.02091814323
585	0.02091802983
586	0.02091779338
587	0.02091767901
588	0.02091744623
589	0.02091731708
590	0.02091670199
591	0.02091555112
592	0.02091559474
593	0.02091536676
594	0.02091541998
595	0.02091520499
596	0.02091508561
597	0.02091498051
598	0.0209148944
599	0.0209148126
600	0.02091471122
601	0.02091439146
602	0.02091428496
603	0.02091436078
604	0.02091425234
605	0.02091388637
606	0.02091380473
607	0.02091360834
608	0.02091356132
609	0.02091344118
610	0.02091333781
611	0.02091322894
612	0.02091294623
613	0.02091291334
614	0.02091276942
615	0.02091268195
616	0.02091261288
617	0.02091246459
618	0.02091235055
619	0.02091230757
620	0.02091227252
621	0.02091219881
622	0.02091219881
623	0.02091221407
624	0.02091221407
625	0.02091195734
626	0.0209118963
627	0.02091181062
628	0.02091179854
629	0.02091162448
630	0.02091166395
631	0.02091166395
632	0.02091148477
633	0.02091131561
634	0.02091108763
635	0.02091095061
636	0.02091091114
637	0.02091084923
638	0.02091045334
639	0.02091043511
640	0.02091031901
641	0.02091026784
642	0.0209101401
643	0.02090993287
644	0.02090986962
645	0.02090972743
646	0.02090960211
647	0.02090953989
648	0.02090956005
649	0.02090931514
650	0.02090930144
651	0.0209091744
652	0.02090907729
653	0.0209086939
654	0.02090873871
655	0.02090849099
656	0.02090843264
657	0.02090834626
658	0.02090826295
659	0.02090817187
660	0.02090813396
661	0.02090804887
662	0.02090809719
663	0.0209080368
664	0.02090800407
665	0.02090795958
666	0.02090786931
667	0.02090786257
668	0.02090763017
669	0.02090745783
670	0.02090736449
671	0.02090727838
672	0.02090713322
673	0.0209070402
674	0.0209070402
675	0.02090703443
676	0.02090690895
677	0.02090678121
678	0.02090677442
679	0.02090671046
680	0.02090663632
681	0.02090644409
682	0.02090636148
683	0.02090632928
684	0.02090607827
685	0.02090592713
686	0.02090587132
687	0.02090583061
688	0.02090579755
689	0.02090572163
690	0.02090565612
691	0.02090552697
692	0.02090540095
693	0.02090534239
694	0.02090522495
695	0.02090513166
696	0.02090515226
697	0.02090510945
698	0.02090487445
699	0.02090484129
700	0.02090456914
701	0.0209044586
702	0.0209044207
703	0.02090432245
704	0.02090430692
705	0.02090420452
706	0.02090420436
707	0.02090408384
708	0.02090396866
709	0.02090387899
710	0.02090383564
711	0.02090374958
712	0.02090367166
713	0.02090362534
714	0.02090351426
715	0.02090338889
716	0.0209031588
717	0.02090316797
718	0.02090322302
719	0.02090270251
720	0.02090266837
721	0.02090259051
722	0.02090260253
723	0.02090244174
724	0.02090237131
725	0.02090221235
726	0.02090212613
727	0.02090210138
728	0.02090207442
729	0.02090189313
730	0.0209018776
731	0.02090171378
732	0.02090165361
733	0.02090159478
734	0.02090157919
735	0.02090150494
736	0.02090147561
737	0.02090125652
738	0.02090122206
739	0.02090096291
740	0.02090086067
741	0.02090081462
742	0.020900837
743	0.0209008198
744	0.02090069556
745	0.02090057629
746	0.02089997203
747	0.02089987745
748	0.02089993763
749	0.02089934011
750	0.02089907088
751	0.02089888463
752	0.02089876568
753	0.02089870189
754	0.02089852594
755	0.02089845686
756	0.02089840364
757	0.02089840364
758	0.02089836018
759	0.0208982272
760	0.02089817053
761	0.02089809294
762	0.02089777361
763	0.02089776676
764	0.02089776007
765	0.02089760634
766	0.02089753559
767	0.02089749418
768	0.02089751144
769	0.02089751144
770	0.02089733565
771	0.02089726318
772	0.02089693856
773	0.02089678693
774	0.02089680403
775	0.02089664361
776	0.02089658321
777	0.02089652244
778	0.02089652244
779	0.020896592
780	0.02089636057
781	0.02089641233
782	0.02089633819
783	0.02089628659
784	0.02089618295
785	0.02089595313
786	0.02089590347
787	0.02089510185
788	0.02089497179
789	0.02089489307
790	0.02089478209
791	0.02089468428
792	0.02089464966
793	0.02089453232
794	0.02089437368
795	0.0208941677
796	0.02089416667
797	0.02089416646
798	0.02089331373
799	0.02089302734
800	0.02089264568
801	0.02089260292
802	0.02089254053
803	0.02089241996
804	0.02089234738
805	0.02089227814
806	0.02089222471
807	0.02089224369
808	0.0208921043
809	0.02089174313
810	0.02089167933
811	0.02089163922
812	0.02089150144
813	0.02089132555
814	0.02089137726
815	0.02089114281
816	0.02089108937
817	0.02089102887
818	0.02089106823
819	0.02089096799
820	0.02089094777
821	0.02089079101
822	0.02089081167
823	0.02089073898
824	0.02089065632
825	0.02089053149
826	0.02089035424
827	0.02089020062
828	0.02089014378
829	0.0208901282
830	0.02089008695
831	0.02088994195
832	0.02088931176
833	0.0208892395
834	0.0208892203
835	0.02088912233
836	0.02088899624
837	0.02088885102
838	0.02088879689
839	0.02088861961
840	0.02088853004
841	0.02088849904
842	0.02088844711
843	0.02088838138
844	0.02088839707
845	0.02088837124
846	0.02088811234
847	0.02088796734
848	0.02088795009
849	0.02088789314
850	0.02088783275
851	0.0208878224
852	0.0208877551
853	0.02088755252
854	0.02088753925
855	0.02088741156
856	0.02088742558
857	0.02088741501
858	0.02088737193
859	0.02088725643
860	0.02088722192
861	0.02088704419
862	0.02088711504
863	0.02088709585
864	0.0208869907
865	0.02088691132
866	0.02088682855
867	0.02088669078
868	0.02088658541
869	0.02088653322
870	0.02088651122
871	0.02088639528
872	0.02088639528
873	0.02088639528
874	0.0208862917
875	0.02088617679
876	0.02088617679
877	0.02088612152
878	0.02088601815
879	0.02088571456
880	0.02088548701
881	0.02088536633
882	0.02088505342
883	0.02088492956
884	0.02088420274
885	0.02088389581
886	0.02088389236
887	0.02088390266
888	0.02088373372
889	0.02088375081
890	0.0208836406
891	0.02088362803
892	0.02088355081
893	0.02088352671
894	0.02088339217
895	0.02088328341
896	0.0208832386
897	0.02088311614
898	0.02088308854
899	0.0208828489
900	0.02088278484
901	0.02088265505
902	0.02088260027
903	0.02088253993
904	0.02088234338
905	0.02088235487
906	0.02088205365
907	0.02088203295
908	0.02088187075
909	0.0208818
910	0.02088176738
911	0.02088169609
912	0.0208816343
913	0.02088060432
914	0.02088065253
915	0.02088052846
916	0.02088035358
917	0.02088032139
918	0.0208802713
919	0.02088023857
920	0.02088019716
921	0.02088021797
922	0.0208801799
923	0.02088001258
924	0.02087999694
925	0.02087990538
926	0.02087997974
927	0.02087979786
928	0.02087883809
929	0.02087876055
930	0.02087864996
931	0.02087848242
932	0.02087854411
933	0.02087851871
934	0.02087825648
935	0.02087819879
936	0.02087812858
937	0.02087804759
938	0.0208780216
939	0.02087798881
940	0.02087777086
941	0.02087768323
942	0.02087761243
943	0.02087763486
944	0.02087753656
945	0.02087746404
946	0.02087737253
947	0.02087735867
948	0.02087717221
949	0.02087700499
950	0.02087651101
951	0.02087639545
952	0.02087615356
953	0.02087610508
954	0.02087601503
955	0.02087602053
956	0.02087583584
957	0.0208751768
958	0.02087513706
959	0.02087479385
960	0.02087456575
961	0.0208743574
962	0.02087434095
963	0.02087428293
964	0.02087423413
965	0.0208737856
966	0.02087363704
967	0.02087354381
968	0.02087357309
969	0.02087333308
970	0.02087330898
971	0.02087313982
972	0.02087306212
973	0.02087310504
974	0.02087225188
975	0.02087208623
976	0.0208718686
977	0.02087185485
978	0.0208717339
979	0.02087167173
980	0.02087163204
981	0.02087155795
982	0.02087150069
983	0.02087071304
984	0.02087058745
985	0.02087050112
986	0.02087046823
987	0.02086990172
988	0.02086979986
989	0.02086971688
990	0.02086961679
991	0.02086960995
992	0.02086905196
993	0.02086890167
994	0.02086885336
995	0.02086888393
996	0.02086891197
997	0.02086877922
998	0.02086879809
999	0.0208688326
